Word,Total,monthValue
iron curtain,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
receptionist,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
int base,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
matua,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
jetlink-leased,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
apollo moon,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
pokot,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
samburu,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
equalizer '',1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
bad young brother,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
good groove,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
somali-speaking,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
alpeyrie,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
latin-based,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
mercedes grand prix,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
piercetp,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
seychellian,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
khrunichev,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
angara,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
english lake district,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
mid-american conference,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
most irish,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
fifa fair play,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
air act,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
carriage,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
consumer protection act,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
marc-antony payne,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
englert,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
higgs,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
australian olympic committee,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
christmas drive,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
vienna-based,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
nazirpur,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
commonwealth heads of government meeting,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
iranian-designed,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
tev,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
china-eu,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
europa league,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
soccerex,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
tsangpo,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
road traffic law review,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
somali cabinet,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
palestinian-owned,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
parade lane,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
world heavyweight,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
eddie,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
lame horse,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
south african-born,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
adidas ',1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
obiang official,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
toumba,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
shangil tobaya,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
unamid,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
world aids campaign,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
class proceedings act,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
butterfly nebula,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
world turns '' ' brooklyn,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
world turns '',1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
manobo,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
diko,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
cairo-based,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
huskies,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
ground,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
pro-kurdish,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
canadian olympic hall of fame,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
olympic order,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
canadian olympic order,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
american football,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
miss puerto rico,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
icbm,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
itt,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
kyoto,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
punjabi,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
iranian embassy,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
irish roman catholic,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
fri,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
predator,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
wind,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
towering inferno '',1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
climb,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
killing in the name,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
factor,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
herald squareplusminus ] ],1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
edt,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
draper prize,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
pulsar,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
urbi et orbi,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
venezuelan navy,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
tran,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
northwest,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
world factbook ] ],1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
lao hmong,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
singapore-owned,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
icesave,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
righteous league,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
cocoaguy,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
dodge,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
khowst,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
president the €,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
yemen-based,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
dinka,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
nuer,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
darwinek,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
pentaerythritol,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
negro,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
american stories,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
golden eight,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
russian state prize,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
elman,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
al-muhajiroun,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
chinese-based google-like,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
mercy,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
midwinter meeting,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
fixed donations,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
price charged,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
critical thinking,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
obie award-winning,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
emmy-nominated,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
mentally,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
'' poltergeist,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
self help,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
lucifer effect,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
unauthorized children ’s scientology pageant,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
scn,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
dnc,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
new yorks,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
shaktoi,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
small gym,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
nassarawa gwom,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
television drama series,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
motion pictures,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
television comedy series,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
air '',1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
hangover '',1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
let freedom ring,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
bapist,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
anti-obama,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
gmc canyon,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
spotify,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
bhutan-himalaya [,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
volcker rule,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
hindu '',1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
chandlers,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
airbus a320-200,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
krapf ethiopian airlines flight,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
lake,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
iraqi cabinet,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
soviet-built,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
northern irish,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
canadian mission,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
airbus a400m,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
airbus a400msebastian wallroth,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
non-arab,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
ade651,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
export control act,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
haqqani,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
flight et409,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
nipro,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
world meteorological organization,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
cultural centre,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
un-australian,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
jared,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
wmd,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
izz,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
palestinan,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
' jazz,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
reidenator,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
shabaab,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
shabab,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
kilometer four,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
shame !,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
anti-kremlin,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
nlcr,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
ban,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
aegis,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
mumby wniq,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
pint pullers,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
weatherfield lads,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
joinery,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
rovers regulars,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
central helmand,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
russian purchasing managers,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
swedish neo-nazi,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
metrolink,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
msci world,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
south african air force,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
scottish catholic,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
scots catholics,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
greg,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
jinnah,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
conceited general,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
north american blizzard,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
london jazz festival,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
king edward vii hospital,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
dupage county jail,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
articles,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
currency wars,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
hipolit pieściuk –,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
selfish gene,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
american alpine,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
judicial mafia,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
pluto platter,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
'' which,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
naperville boeing station,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
habs,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
retail prices index,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
morning glory,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
dark,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
mastercard british,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
echelon,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
austin county ems,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
echelon building,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
subaru impreza,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
nigerien,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
nigerien army,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
joe stack,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
easy-bake oven,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
easy-bake,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
interahamwe,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
winter olympics ' miracle,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
' sledgehammer,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
air force,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
apocalypse now '',1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
hot n cold,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
right round,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
hey there delilah,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
poker face,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
boom boom pow,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
live your life,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
billion song downloads,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
good articles,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
featured articles,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
russian language wikipedia,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
djingareyber,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
president-elect,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
gambier,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
hen,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
wanderlinse,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
comprehensive test ban treaty,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
prompt global strike,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
cobalt,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
geneva motor show,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
odontioda stirleon file,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
camry,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
zulu,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
einstein,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
diyala,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
ram janaki,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
super bowl xliv,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
flight 1549,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
tournament of roses parade,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
hudson,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
saita,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
heliport,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
jpatrickbedell,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
hangu district,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
central african,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
'' science,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
imam ali,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
cross,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
kandilli,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
karakocan,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
jemaah islamiah,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
world food program the wfp,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
second intifada,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
us. district,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
hockey world cups,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
neuqua,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
canadian avalanche centre,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
skokie,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
on-scene,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
act,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
sound,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
heiner,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
karachi project,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
tamil-speaking,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
gandhian,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
starz,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
southern delta,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
datta khel,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
maizar madakhel,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
president umaru yar ' adua,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
bbc network africa,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
your prayers,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
australia eastern,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
'' skippy '',1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
somali islamist,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
house republicans,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
manuel bartual american,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
eastern standard time,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
purbasha,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
sunderbans,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
peter potter american,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
worst that could happen,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
bíobío,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
world figure skating championships,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
qantas australian grand prix,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
chubbennaitor,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
oahiyeel,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
east region,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
third a division,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
divison five,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
northern fourth division,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
fifth division,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
parental,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
bosnian muslim,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
serb bosnian,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
vancouver-based,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
conquest vacations,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
hypophthalmichthys,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
chicago-area,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
canadian province,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
monarchs,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
danaus,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
ram-man,1,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
mothers ' day,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
college world series jack diesing,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
homage,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
huanoco,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
ambo,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
talibans,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
collateral murder,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
ah-64 apache,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
upper big branch,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
simeulue,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
non-proliferation treaty,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
new start,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
start ii,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
westpac,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
thaicom,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
greek-style,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
bolzano-bozen,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
thai army,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
north dinajpur,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
karandighi,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
now one stop,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
competition act,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
segregation,1,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
